cidade_slug,cidade_origem,tecnologia,indicador_id,mes_ref,semana_mes,valor
,CAMOCIM/CE / CE,5g,ativacao,2026-07-01,,2
campo-grande-rn,CAMPO GRANDE / RN,5g,ativacao,2026-07-01,,7
campo-maior-pi,CAMPO MAIOR / PI,ftth,instalacao,2026-07-01,,20
campos-sales-ce,CAMPOS SALES / CE,5g,ativacao,2026-07-01,,83
canguaretama-rn,CANGUARETAMA / RN,5g,ativacao,2026-07-01,,19
caninde-ce,CANINDE / CE,ftth,instalacao,2026-07-01,,42
caninde-ce,CANINDE / CE,ftth,efetivado,2026-07-01,,53
caninde-de-sao-francisco-se,CANINDE DE SAO FRANCISCO / SE,5g,ativacao,2026-07-01,,29
caninde-de-sao-francisco-se,CANINDE DE SAO FRANCISCO / SE,ftth,orcamento,2026-07-01,,26
caninde-de-sao-francisco-se,CANINDE DE SAO FRANCISCO / SE,ftth,efetivado,2026-07-01,,25
caninde-de-sao-francisco-se,CANINDE DE SAO FRANCISCO / SE,ftth,instalacao,2026-07-01,,21
capinzal-do-norte-ma,CAPINZAL DO NORTE / MA,5g,ativacao,2026-07-01,,3
capistrano-ce,CAPISTRANO / CE,5g,ativacao,2026-07-01,,6
caridade-ce,CARIDADE / CE,5g,ativacao,2026-07-01,,28
caridade-ce,CARIDADE / CE,ftth,instalacao,2026-07-01,,1
carire-ce,CARIRE / CE,5g,ativacao,2026-07-01,,15
caririacu-ce,CARIRIACU / CE,5g,ativacao,2026-07-01,,43
carius-ce,CARIUS / CE,5g,ativacao,2026-07-01,,14
carnaubal-ce,CARNAUBAL / CE,5g,ativacao,2026-07-01,,3
carpina-pe,CARPINA / PE,ftth,orcamento,2026-07-01,,10
carpina-pe,CARPINA / PE,ftth,efetivado,2026-07-01,,7
caruaru-pe,CARUARU / PE,ftth,instalacao,2026-07-01,,257
catole-do-rocha-pb,CATOLE DO ROCHA / PB,5g,ativacao,2026-07-01,,86
catole-do-rocha-pb,CATOLE DO ROCHA / PB,ftth,orcamento,2026-07-01,,24
catole-do-rocha-pb,CATOLE DO ROCHA / PB,ftth,efetivado,2026-07-01,,22
catole-do-rocha-pb,CATOLE DO ROCHA / PB,ftth,instalacao,2026-07-01,,22
catu-ba,CATU / BA,ftth,orcamento,2026-07-01,,69
catu-ba,CATU / BA,ftth,efetivado,2026-07-01,,60
catu-ba,CATU / BA,ftth,instalacao,2026-07-01,,50
ceara-mirim-rn,CEARA MIRIM / RN,5g,ativacao,2026-07-01,,166
ceara-mirim-rn,CEARA MIRIM / RN,ftth,efetivado,2026-07-01,,67
ceara-mirim-rn,CEARA MIRIM / RN,ftth,instalacao,2026-07-01,,64
cedro-ce,CEDRO / CE,5g,ativacao,2026-07-01,,47
cedro-ce,CEDRO / CE,ftth,orcamento,2026-07-01,,11
cedro-ce,CEDRO / CE,ftth,efetivado,2026-07-01,,10
cedro-ce,CEDRO / CE,ftth,instalacao,2026-07-01,,16
cha-grande-pe,CHA GRANDE / PE,5g,ativacao,2026-07-01,,20
chorozinho-ce,CHOROZINHO  / CE,5g,ativacao,2026-07-01,,85
conde-pb,CONDE / PB,ftth,orcamento,2026-07-01,,1
conde-pb,CONDE / PB,ftth,efetivado,2026-07-01,,1
coronel-joao-pessoa-rn,CORONEL JOAO PESSOA / RN,5g,ativacao,2026-07-01,,13
coronel-joao-pessoa-rn,CORONEL JOAO PESSOA / RN,ftth,orcamento,2026-07-01,,6
coronel-joao-pessoa-rn,CORONEL JOAO PESSOA / RN,ftth,efetivado,2026-07-01,,5
coronel-joao-pessoa-rn,CORONEL JOAO PESSOA / RN,ftth,instalacao,2026-07-01,,4
craibas-al,CRAIBAS  / AL,5g,ativacao,2026-07-01,,1
crateus-ce,CRATEUS / CE,ftth,orcamento,2026-07-01,,57
crateus-ce,CRATEUS / CE,ftth,efetivado,2026-07-01,,56
crateus-ce,CRATEUS / CE,ftth,instalacao,2026-07-01,,51
crato-ce,CRATO / CE,ftth,instalacao,2026-07-01,,150
,CRATO/CE / CE,5g,ativacao,2026-07-01,,5
croata-ce,CROATA / CE,5g,ativacao,2026-07-01,,16
cruz-ce,CRUZ / CE,5g,ativacao,2026-07-01,,8
currais-novos-rn,CURRAIS NOVOS / RN,ftth,orcamento,2026-07-01,,2
currais-novos-rn,CURRAIS NOVOS / RN,ftth,efetivado,2026-07-01,,1
currais-novos-rn,CURRAIS NOVOS / RN,ftth,instalacao,2026-07-01,,1
cururupu-ma,CURURUPU  / MA,5g,ativacao,2026-07-01,,5
custodia-pe,CUSTODIA / PE,5g,ativacao,2026-07-01,,43
custodia-pe,CUSTODIA / PE,ftth,orcamento,2026-07-01,,5
custodia-pe,CUSTODIA / PE,ftth,efetivado,2026-07-01,,5
custodia-pe,CUSTODIA / PE,ftth,instalacao,2026-07-01,,5
delmiro-gouveia-al,DELMIRO GOUVEIA / AL,5g,ativacao,2026-07-01,,39
delmiro-gouveia-al,DELMIRO GOUVEIA / AL,ftth,orcamento,2026-07-01,,33
delmiro-gouveia-al,DELMIRO GOUVEIA / AL,ftth,efetivado,2026-07-01,,26
delmiro-gouveia-al,DELMIRO GOUVEIA / AL,ftth,instalacao,2026-07-01,,23
dias-davila-ba,DIAS DAVILA / BA,ftth,efetivado,2026-07-01,,48
dias-davila-ba,DIAS DAVILA / BA,ftth,instalacao,2026-07-01,,42
doutor-severiano-rn,DOUTOR SEVERIANO / RN,5g,ativacao,2026-07-01,,12
doutor-severiano-rn,DOUTOR SEVERIANO / RN,ftth,orcamento,2026-07-01,,5
doutor-severiano-rn,DOUTOR SEVERIANO / RN,ftth,efetivado,2026-07-01,,4
encanto-rn,ENCANTO / RN,5g,ativacao,2026-07-01,,30
encanto-rn,ENCANTO / RN,ftth,instalacao,2026-07-01,,1
encanto-rn,ENCANTO / RN,ftth,orcamento,2026-07-01,,2
encanto-rn,ENCANTO / RN,ftth,efetivado,2026-07-01,,2
erere-ce,ERERE / CE,5g,ativacao,2026-07-01,,20
escada-pe,ESCADA / PE,ftth,orcamento,2026-07-01,,48
escada-pe,ESCADA / PE,ftth,efetivado,2026-07-01,,42
escada-pe,ESCADA / PE,ftth,instalacao,2026-07-01,,43
esperanca-pb,ESPERANCA / PB,5g,ativacao,2026-07-01,,53
estancia-se,ESTANCIA / SE,5g,ativacao,2026-07-01,,3
estancia-se,ESTANCIA / SE,ftth,instalacao,2026-07-01,,42
eusebio-ce,EUSEBIO / CE,5g,ativacao,2026-07-01,,99
eusebio-ce,EUSEBIO / CE,ftth,instalacao,2026-07-01,,108
farias-brito-ce,FARIAS BRITO / CE,5g,ativacao,2026-07-01,,25
feira-de-santana-ba,FEIRA DE SANTANA / BA,ftth,efetivado,2026-07-01,,177
felipe-guerra-rn,FELIPE GUERRA / RN,5g,ativacao,2026-07-01,,21
ferreiros-pe,FERREIROS / PE,5g,ativacao,2026-07-01,,12
forquilha-ce,FORQUILHA  / CE,5g,ativacao,2026-07-01,,32
forquilha-ce,FORQUILHA / CE,ftth,orcamento,2026-07-01,,1
forquilha-ce,FORQUILHA / CE,ftth,efetivado,2026-07-01,,1
fortaleza-ce-ce,FORTALEZA CE / CE,5g,ativacao,2026-07-01,,2
francisco-rn,FRANCISCO / RN,5g,ativacao,2026-07-01,,3
francisco-dantas-rn,FRANCISCO DANTAS / RN,ftth,orcamento,2026-07-01,,1
frutuoso-gomes-rn,FRUTUOSO GOMES / RN,5g,ativacao,2026-07-01,,23
gado-bravo-pb,GADO BRAVO / PB,5g,ativacao,2026-07-01,,5
garanhuns-pe,GARANHUNS / PE,ftth,orcamento,2026-07-01,,73
garanhuns-pe,GARANHUNS / PE,ftth,instalacao,2026-07-01,,58
goianinha-rn,GOIANINHA / RN,5g,ativacao,2026-07-01,,21
governador-dix-sept-rosado-rn,GOVERNADOR DIX SEPT ROSADO / RN,5g,ativacao,2026-07-01,,36
granja-ce,GRANJA / CE,5g,ativacao,2026-07-01,,70
granja-ce,GRANJA / CE,ftth,orcamento,2026-07-01,,1
gravata-pe,GRAVATA / PE,5g,ativacao,2026-07-01,,28
gravata-pe,GRAVATA / PE,ftth,orcamento,2026-07-01,,27
gravata-pe,GRAVATA / PE,ftth,efetivado,2026-07-01,,17
gravata-pe,GRAVATA / PE,ftth,instalacao,2026-07-01,,14
grossos-rn,GROSSOS / RN,5g,ativacao,2026-07-01,,18
grossos-rn,GROSSOS / RN,ftth,efetivado,2026-07-01,,1
guamare-rn,GUAMARE / RN,5g,ativacao,2026-07-01,,1
guamare-rn,GUAMARE / RN,ftth,orcamento,2026-07-01,,2
guamare-rn,GUAMARE / RN,ftth,efetivado,2026-07-01,,1
guaraciaba-do-norte-ce,GUARACIABA DO NORTE / CE,5g,ativacao,2026-07-01,,45
guaraciaba-do-norte-ce,GUARACIABA DO NORTE / CE,ftth,orcamento,2026-07-01,,2
guaraciaba-do-norte-ce,GUARACIABA DO NORTE / CE,ftth,efetivado,2026-07-01,,1
guaraciaba-do-norte-ce,GUARACIABA DO NORTE / CE,ftth,instalacao,2026-07-01,,5
guaramiranga-ce,GUARAMIRANGA  / CE,5g,ativacao,2026-07-01,,4
horizonte-ce,HORIZONTE / CE,ftth,orcamento,2026-07-01,,150
horizonte-ce,HORIZONTE / CE,ftth,efetivado,2026-07-01,,126
horizonte-ce,HORIZONTE / CE,ftth,instalacao,2026-07-01,,111
ibiapina-ce,IBIAPINA / CE,5g,ativacao,2026-07-01,,16
ibiapina-ce,IBIAPINA / CE,ftth,instalacao,2026-07-01,,1
ibiapina-ce,IBIAPINA / CE,ftth,orcamento,2026-07-01,,1
ibiapina-ce,IBIAPINA / CE,ftth,efetivado,2026-07-01,,1
icapui-ce,ICAPUI / CE,5g,ativacao,2026-07-01,,4
ico-ce,ICO / CE,5g,ativacao,2026-07-01,,92
ico-ce,ICO / CE,ftth,orcamento,2026-07-01,,68
ico-ce,ICO / CE,ftth,efetivado,2026-07-01,,66
ico-ce,ICO / CE,ftth,instalacao,2026-07-01,,61
igarassu-pe,IGARASSU / PE,ftth,orcamento,2026-07-01,,78
igarassu-pe,IGARASSU / PE,ftth,efetivado,2026-07-01,,67
igarassu-pe,IGARASSU / PE,ftth,instalacao,2026-07-01,,62
iguaracy-pe,IGUARACY / PE,5g,ativacao,2026-07-01,,18
iguatu-ce,IGUATU / CE,ftth,efetivado,2026-07-01,,164
ipanguacu-rn,IPANGUACU / RN,5g,ativacao,2026-07-01,,10
ipaporanga-ce,IPAPORANGA / CE,5g,ativacao,2026-07-01,,9
ipaumirim-ce,IPAUMIRIM / CE,5g,ativacao,2026-07-01,,46
ipu-ce,IPU / CE,5g,ativacao,2026-07-01,,72
ipu-ce,IPU / CE,ftth,orcamento,2026-07-01,,19
ipu-ce,IPU / CE,ftth,efetivado,2026-07-01,,20
ipu-ce,IPU / CE,ftth,instalacao,2026-07-01,,19
ipueiras-ce,IPUEIRAS / CE,5g,ativacao,2026-07-01,,31
iracema-ce,IRACEMA / CE,5g,ativacao,2026-07-01,,32
iracema-ce,IRACEMA / CE,ftth,orcamento,2026-07-01,,10
iracema-ce,IRACEMA / CE,ftth,efetivado,2026-07-01,,10
iracema-ce,IRACEMA / CE,ftth,instalacao,2026-07-01,,10
iraucuba-ce,IRAUCUBA / CE,5g,ativacao,2026-07-01,,14
itabaiana-se,ITABAIANA / SE,ftth,orcamento,2026-07-01,,43
itabaiana-se,ITABAIANA / SE,ftth,efetivado,2026-07-01,,38
itabaiana-se,ITABAIANA / SE,ftth,instalacao,2026-07-01,,35
itaitinga-ce,ITAITINGA / CE,5g,ativacao,2026-07-01,,19
itaja-rn,ITAJA / RN,5g,ativacao,2026-07-01,,15
itapaje-ce,ITAPAJE / CE,ftth,orcamento,2026-07-01,,31
itapaje-ce,ITAPAJE / CE,ftth,instalacao,2026-07-01,,25
itapipoca-ce,ITAPIPOCA / CE,5g,ativacao,2026-07-01,,133
itapipoca-ce,ITAPIPOCA / CE,ftth,efetivado,2026-07-01,,99
itapipoca-ce,ITAPIPOCA / CE,ftth,instalacao,2026-07-01,,89
itarema-ce,ITAREMA / CE,5g,ativacao,2026-07-01,,7
itau-rn,ITAU / RN,5g,ativacao,2026-07-01,,11
jaboatao-dos-guararapes-pe,JABOATAO DOS GUARARAPES / PE,ftth,orcamento,2026-07-01,,265
jaboatao-dos-guararapes-pe,JABOATAO DOS GUARARAPES / PE,ftth,efetivado,2026-07-01,,211
jaboatao-dos-guararapes-pe,JABOATAO DOS GUARARAPES / PE,ftth,instalacao,2026-07-01,,130
jaguaretama-ce,JAGUARETAMA / CE,5g,ativacao,2026-07-01,,31
jaguaretama-ce,JAGUARETAMA / CE,ftth,orcamento,2026-07-01,,8
jaguaretama-ce,JAGUARETAMA / CE,ftth,efetivado,2026-07-01,,8
jaguaretama-ce,JAGUARETAMA / CE,ftth,instalacao,2026-07-01,,9
jaguaribara-ce,JAGUARIBARA / CE,5g,ativacao,2026-07-01,,17
jaguaribara-ce,JAGUARIBARA / CE,ftth,orcamento,2026-07-01,,10
jaguaribara-ce,JAGUARIBARA / CE,ftth,efetivado,2026-07-01,,12
jaguaribara-ce,JAGUARIBARA / CE,ftth,instalacao,2026-07-01,,8
jaguaribe-ce,JAGUARIBE / CE,5g,ativacao,2026-07-01,,72
jaguaribe-ce,JAGUARIBE / CE,ftth,orcamento,2026-07-01,,41
jaguaribe-ce,JAGUARIBE / CE,ftth,efetivado,2026-07-01,,39
jaguaribe-ce,JAGUARIBE / CE,ftth,instalacao,2026-07-01,,36
jaguaruana-ce,JAGUARUANA / CE,5g,ativacao,2026-07-01,,29
janduis-rn,JANDUIS / RN,5g,ativacao,2026-07-01,,13
jardim-de-piranhas-rn,JARDIM DE PIRANHAS / RN,5g,ativacao,2026-07-01,,19
jati-ce,JATI  / CE,5g,ativacao,2026-07-01,,34
jati-ce,JATI / CE,ftth,orcamento,2026-07-01,,1
jati-ce,JATI / CE,ftth,efetivado,2026-07-01,,1
jati-ce,JATI / CE,ftth,instalacao,2026-07-01,,1
jeremoabo-ba,JEREMOABO / BA,5g,ativacao,2026-07-01,,67
jeremoabo-ba,JEREMOABO / BA,ftth,orcamento,2026-07-01,,23
jeremoabo-ba,JEREMOABO / BA,ftth,efetivado,2026-07-01,,23
jeremoabo-ba,JEREMOABO / BA,ftth,instalacao,2026-07-01,,20
jijoca-de-jericoacoara-ce,JIJOCA DE JERICOACOARA / CE,5g,ativacao,2026-07-01,,2
joao-camara-rn,JOAO CAMARA / RN,5g,ativacao,2026-07-01,,88
joao-camara-rn,JOAO CAMARA / RN,ftth,orcamento,2026-07-01,,1
joao-camara-rn,JOAO CAMARA / RN,ftth,efetivado,2026-07-01,,1
jose-da-penha-rn,JOSE DA PENHA / RN,5g,ativacao,2026-07-01,,6
jose-da-penha-rn,JOSE DA PENHA / RN,ftth,instalacao,2026-07-01,,8
jose-da-penha-rn,JOSE DA PENHA / RN,ftth,orcamento,2026-07-01,,10
jose-da-penha-rn,JOSE DA PENHA / RN,ftth,efetivado,2026-07-01,,8
juazeirinho-pb,JUAZEIRINHO / PB,5g,ativacao,2026-07-01,,30
juazeiro-ba,JUAZEIRO / BA,ftth,efetivado,2026-07-01,,132
juazeiro-do-norte-ce,JUAZEIRO DO NORTE / CE,5g,ativacao,2026-07-01,,584
jucas-ce,JUCAS / CE,5g,ativacao,2026-07-01,,40
jucas-ce,JUCAS / CE,ftth,instalacao,2026-07-01,,1
jucurutu-rn,JUCURUTU / RN,5g,ativacao,2026-07-01,,27
junco-do-serido-pb,JUNCO DO SERIDO / PB,5g,ativacao,2026-07-01,,20
lagarto-se,LAGARTO / SE,ftth,orcamento,2026-07-01,,65
lagarto-se,LAGARTO / SE,ftth,efetivado,2026-07-01,,40
lagarto-se,LAGARTO / SE,ftth,instalacao,2026-07-01,,43
lago-dos-rodrigues-ma,LAGO DOS RODRIGUES / MA,5g,ativacao,2026-07-01,,1
lagoa-pb,LAGOA / PB,5g,ativacao,2026-07-01,,7
lagoa-seca-pb,LAGOA SECA / PB,5g,ativacao,2026-07-01,,5
lagoa-seca-pb,LAGOA SECA / PB,ftth,instalacao,2026-07-01,,1
lajes-rn,LAJES / RN,5g,ativacao,2026-07-01,,21
lastro-pb,LASTRO / PB,5g,ativacao,2026-07-01,,2
lavras-da-mangabeira-ce,LAVRAS DA MANGABEIRA / CE,ftth,instalacao,2026-07-01,,20
limoeiro-do-norte-ce,LIMOEIRO DO NORTE / CE,ftth,efetivado,2026-07-01,,67
luis-correia-pi,LUIS CORREIA / PI,ftth,orcamento,2026-07-01,,21
luis-correia-pi,LUIS CORREIA / PI,ftth,efetivado,2026-07-01,,21
luis-correia-pi,LUIS CORREIA / PI,ftth,instalacao,2026-07-01,,17
luis-gomes-rn,LUIS GOMES / RN,ftth,orcamento,2026-07-01,,2
macaiba-rn,MACAIBA / RN,5g,ativacao,2026-07-01,,117
macaiba-rn,MACAIBA / RN,ftth,efetivado,2026-07-01,,79
macaiba-rn,MACAIBA / RN,ftth,instalacao,2026-07-01,,48
macau-rn,MACAU / RN,ftth,instalacao,2026-07-01,,9
macau-rn,MACAU / RN,ftth,orcamento,2026-07-01,,9
macau-rn,MACAU / RN,ftth,efetivado,2026-07-01,,8
magalhaes-de-almeida-ma,MAGALHAES DE ALMEIDA / MA,5g,ativacao,2026-07-01,,11
major-sales-rn,MAJOR SALES / RN,5g,ativacao,2026-07-01,,17
major-sales-rn,MAJOR SALES / RN,ftth,orcamento,2026-07-01,,7
major-sales-rn,MAJOR SALES / RN,ftth,efetivado,2026-07-01,,6
major-sales-rn,MAJOR SALES / RN,ftth,instalacao,2026-07-01,,3
maracanau-ce,MARACANAU / CE,ftth,orcamento,2026-07-01,,393
maracanau-ce,MARACANAU / CE,ftth,instalacao,2026-07-01,,278
maranguape-ce,MARANGUAPE / CE,ftth,efetivado,2026-07-01,,71
maranguape-ce,MARANGUAPE / CE,ftth,instalacao,2026-07-01,,63
marco-ce,MARCO / CE,5g,ativacao,2026-07-01,,24
marechal-deodoro-al,MARECHAL DEODORO / AL,5g,ativacao,2026-07-01,,34
marechal-deodoro-al,MARECHAL DEODORO / AL,ftth,orcamento,2026-07-01,,73
marechal-deodoro-al,MARECHAL DEODORO / AL,ftth,efetivado,2026-07-01,,62
marechal-deodoro-al,MARECHAL DEODORO / AL,ftth,instalacao,2026-07-01,,58
martins-rn,MARTINS / RN,ftth,orcamento,2026-07-01,,4
martins-rn,MARTINS / RN,ftth,efetivado,2026-07-01,,4
martins-rn,MARTINS / RN,ftth,instalacao,2026-07-01,,4
massaranduba-pb,MASSARANDUBA / PB,ftth,orcamento,2026-07-01,,1
mataraca-pb,MATARACA / PB,5g,ativacao,2026-07-01,,22
mato-grosso-pb,MATO GROSSO  / PB,5g,ativacao,2026-07-01,,2
mauriti-ce,MAURITI / CE,5g,ativacao,2026-07-01,,30
maxaranguape-rn,MAXARANGUAPE / RN,5g,ativacao,2026-07-01,,30
meruoca-ce,MERUOCA / CE,5g,ativacao,2026-07-01,,1
messias-targino-rn,MESSIAS TARGINO / RN,5g,ativacao,2026-07-01,,10
milagres-ce,MILAGRES / CE,ftth,orcamento,2026-07-01,,23
milagres-ce,MILAGRES / CE,ftth,efetivado,2026-07-01,,22
milagres-ce,MILAGRES / CE,ftth,instalacao,2026-07-01,,17
,MIRADOR/MA / MA,5g,ativacao,2026-07-01,,2
missao-velha-ce,MISSAO VELHA / CE,ftth,instalacao,2026-07-01,,23
missao-velha-ce,MISSAO VELHA / CE,ftth,orcamento,2026-07-01,,30
missao-velha-ce,MISSAO VELHA / CE,ftth,efetivado,2026-07-01,,24
mombaca-ce,MOMBACA / CE,5g,ativacao,2026-07-01,,39
mombaca-ce,MOMBACA / CE,ftth,orcamento,2026-07-01,,34
mombaca-ce,MOMBACA / CE,ftth,efetivado,2026-07-01,,33
mombaca-ce,MOMBACA / CE,ftth,instalacao,2026-07-01,,32
morada-nova-ce,MORADA NOVA / CE,ftth,orcamento,2026-07-01,,36
morada-nova-ce,MORADA NOVA / CE,ftth,efetivado,2026-07-01,,30
morada-nova-ce,MORADA NOVA / CE,ftth,instalacao,2026-07-01,,35
morrinhos-ce,MORRINHOS / CE,5g,ativacao,2026-07-01,,28
mossoro-rn,MOSSORO / RN,ftth,efetivado,2026-07-01,,269
mossoro-rn-rn,MOSSORO RN / RN,5g,ativacao,2026-07-01,,11
mucambo-ce,MUCAMBO / CE,5g,ativacao,2026-07-01,,25
nisia-floresta-rn,NISIA FLORESTA / RN,5g,ativacao,2026-07-01,,6
nisia-floresta-rn,NISIA FLORESTA / RN,ftth,efetivado,2026-07-01,,13
nisia-floresta-rn,NISIA FLORESTA / RN,ftth,instalacao,2026-07-01,,10
nisia-floresta-rn,NISIA FLORESTA / RN,ftth,orcamento,2026-07-01,,15
nova-olinda-ce,NOVA OLINDA / CE,5g,ativacao,2026-07-01,,22
nova-russas-ce,NOVA RUSSAS / CE,5g,ativacao,2026-07-01,,74
novo-oriente-ce,NOVO ORIENTE / CE,5g,ativacao,2026-07-01,,2
ocara-ce,OCARA / CE,5g,ativacao,2026-07-01,,19
olho-dagua-das-flores-al,OLHO DAGUA DAS FLORES / AL,ftth,instalacao,2026-07-01,,7
olho-dagua-do-borges-rn,OLHO DAGUA DO BORGES / RN,5g,ativacao,2026-07-01,,11
olinda-pe,OLINDA / PE,5g,ativacao,2026-07-01,,8
olinda-pe,OLINDA / PE,ftth,instalacao,2026-07-01,,176
oros-ce,OROS / CE,5g,ativacao,2026-07-01,,39
oros-ce,OROS / CE,ftth,orcamento,2026-07-01,,6
oros-ce,OROS / CE,ftth,efetivado,2026-07-01,,6
oros-ce,OROS / CE,ftth,instalacao,2026-07-01,,6
ouricuri-pe,OURICURI / PE,5g,ativacao,2026-07-01,,45
ouricuri-pe,OURICURI / PE,ftth,efetivado,2026-07-01,,19
ouricuri-pe,OURICURI / PE,ftth,instalacao,2026-07-01,,16
pacajus-ce,PACAJUS / CE,ftth,instalacao,2026-07-01,,87
pacatuba-ce,PACATUBA / CE,5g,ativacao,2026-07-01,,30
pacatuba-ce,PACATUBA / CE,ftth,orcamento,2026-07-01,,30
pacatuba-ce,PACATUBA / CE,ftth,instalacao,2026-07-01,,17
pacoti-ce,PACOTI / CE,5g,ativacao,2026-07-01,,3
palmeira-dos-indios-al,PALMEIRA DOS INDIOS / AL,ftth,instalacao,2026-07-01,,53
palmeira-dos-indios-al,PALMEIRA DOS INDIOS / AL,ftth,efetivado,2026-07-01,,51
paracuru-ce,PARACURU / CE,5g,ativacao,2026-07-01,,59
paracuru-ce,PARACURU / CE,ftth,orcamento,2026-07-01,,3
paracuru-ce,PARACURU / CE,ftth,instalacao,2026-07-01,,1
,PARACURU/CE / CE,5g,ativacao,2026-07-01,,2
paraipaba-ce,PARAIPABA / CE,ftth,efetivado,2026-07-01,,45
paraipaba-ce,PARAIPABA / CE,ftth,instalacao,2026-07-01,,39
parana-rn,PARANA / RN,5g,ativacao,2026-07-01,,12
parau-rn,PARAU / RN,5g,ativacao,2026-07-01,,2
parnaiba-pi,PARNAIBA / PI,5g,ativacao,2026-07-01,,158
parnaiba-pi,PARNAIBA / PI,ftth,efetivado,2026-07-01,,173
parnaiba-pi,PARNAIBA / PI,ftth,instalacao,2026-07-01,,146
patos-pb,PATOS / PB,ftth,instalacao,2026-07-01,,125
patos-do-piaui-pi,PATOS DO PIAUI / PI,5g,ativacao,2026-07-01,,10
patos-pb-pb,PATOS PB / PB,5g,ativacao,2026-07-01,,3
patu-rn,PATU / RN,5g,ativacao,2026-07-01,,39
pau-dos-ferros-rn,PAU DOS FERROS / RN,ftth,orcamento,2026-07-01,,28
pau-dos-ferros-rn,PAU DOS FERROS / RN,ftth,instalacao,2026-07-01,,20
paulista-pe,PAULISTA / PE,ftth,instalacao,2026-07-01,,133
paulo-afonso-ba,PAULO AFONSO / BA,5g,ativacao,2026-07-01,,57
paulo-afonso-ba,PAULO AFONSO / BA,ftth,orcamento,2026-07-01,,55
paulo-afonso-ba,PAULO AFONSO / BA,ftth,instalacao,2026-07-01,,44
pedra-branca-ce,PEDRA BRANCA / CE,5g,ativacao,2026-07-01,,52
pedra-branca-ce,PEDRA BRANCA / CE,ftth,orcamento,2026-07-01,,10
pedra-branca-ce,PEDRA BRANCA / CE,ftth,efetivado,2026-07-01,,10
pedra-branca-ce,PEDRA BRANCA / CE,ftth,instalacao,2026-07-01,,10
,PEDREIRAS/MA / MA,5g,ativacao,2026-07-01,,1
pedro-avelino-rn,PEDRO AVELINO / RN,5g,ativacao,2026-07-01,,3
pendencias-rn,PENDENCIAS / RN,5g,ativacao,2026-07-01,,24
pendencias-rn,PENDENCIAS / RN,ftth,orcamento,2026-07-01,,2
pendencias-rn,PENDENCIAS / RN,ftth,efetivado,2026-07-01,,1
pereiro-ce,PEREIRO / CE,ftth,orcamento,2026-07-01,,12
pereiro-ce,PEREIRO / CE,ftth,efetivado,2026-07-01,,10
pereiro-ce,PEREIRO / CE,ftth,instalacao,2026-07-01,,6
pesqueira-pe,PESQUEIRA / PE,ftth,orcamento,2026-07-01,,22
pesqueira-pe,PESQUEIRA / PE,ftth,efetivado,2026-07-01,,16
pesqueira-pe,PESQUEIRA / PE,ftth,instalacao,2026-07-01,,15
picos-pi,PICOS / PI,ftth,orcamento,2026-07-01,,35
picos-pi,PICOS / PI,ftth,efetivado,2026-07-01,,27
picos-pi,PICOS / PI,ftth,instalacao,2026-07-01,,28
piloes-rn,PILOES / RN,5g,ativacao,2026-07-01,,13
pindoretama-ce,PINDORETAMA / CE,5g,ativacao,2026-07-01,,14
pinheiro-ma,PINHEIRO / MA,5g,ativacao,2026-07-01,,5
piquet-carneiro-ce,PIQUET CARNEIRO / CE,5g,ativacao,2026-07-01,,40
piranhas-al,PIRANHAS / AL,5g,ativacao,2026-07-01,,13
piranhas-al,PIRANHAS / AL,ftth,orcamento,2026-07-01,,9
piranhas-al,PIRANHAS / AL,ftth,efetivado,2026-07-01,,8
piranhas-al,PIRANHAS / AL,ftth,instalacao,2026-07-01,,7
pirapemas-ma,PIRAPEMAS / MA,5g,ativacao,2026-07-01,,3
piripiri-pi,PIRIPIRI / PI,ftth,orcamento,2026-07-01,,32
piripiri-pi,PIRIPIRI / PI,ftth,efetivado,2026-07-01,,25
piripiri-pi,PIRIPIRI / PI,ftth,instalacao,2026-07-01,,22
poco-dantas-pb,POCO DANTAS / PB,5g,ativacao,2026-07-01,,14
pombal-pb,POMBAL / PB,ftth,orcamento,2026-07-01,,28
pombal-pb,POMBAL / PB,ftth,efetivado,2026-07-01,,27
pombal-pb,POMBAL / PB,ftth,instalacao,2026-07-01,,31
portalegre-rn,PORTALEGRE / RN,5g,ativacao,2026-07-01,,12
portalegre-rn,PORTALEGRE / RN,ftth,orcamento,2026-07-01,,4
portalegre-rn,PORTALEGRE / RN,ftth,efetivado,2026-07-01,,4
portalegre-rn,PORTALEGRE / RN,ftth,instalacao,2026-07-01,,6
potengi-ce,POTENGI / CE,5g,ativacao,2026-07-01,,6
potiretama-ce,POTIRETAMA / CE,5g,ativacao,2026-07-01,,21
prata-pb,PRATA / PB,5g,ativacao,2026-07-01,,3
queimadas-pb,QUEIMADAS / PB,ftth,efetivado,2026-07-01,,1
queimadas-pb,QUEIMADAS / PB,ftth,orcamento,2026-07-01,,4
quixeramobim-ce,QUIXERAMOBIM / CE,ftth,instalacao,2026-07-01,,80
quixere-ce,QUIXERE / CE,5g,ativacao,2026-07-01,,42
quixere-ce,QUIXERE / CE,ftth,orcamento,2026-07-01,,16
quixere-ce,QUIXERE / CE,ftth,efetivado,2026-07-01,,13
quixere-ce,QUIXERE / CE,ftth,instalacao,2026-07-01,,13
rafael-fernandes-rn,RAFAEL FERNANDES / RN,5g,ativacao,2026-07-01,,20
